
============================================================
  DEVICE: SW06-PoE-24P-BIURO-1-P1  [10.0.100.16]  vendor: cisco
============================================================

Timestamp : 2026-05-15 12:24:16


------------------------------------------------------------
  CMD: show log
------------------------------------------------------------

Syslog logging: enabled (0 messages dropped, 0 messages rate-limited, 0 flushes, 0 overruns, xml disabled, filtering disabled)

No Active Message Discriminator.



No Inactive Message Discriminator.


    Console logging: level emergencies, 0 messages logged, xml disabled,
                     filtering disabled
    Monitor logging: level debugging, 0 messages logged, xml disabled,
                     filtering disabled
    Buffer logging:  level debugging, 40087 messages logged, xml disabled,
                    filtering disabled
    Exception Logging: size (4096 bytes)
    Count and timestamp logging messages: disabled
    File logging: disabled
    Persistent logging: disabled

No active filter modules.

    Trap logging: level informational, 40053 message lines logged
Mar 19 08:08:57.194: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:11:21.526: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:11:23.535: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:11:25.412: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:11:27.414: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:46:56.018: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:46:59.180: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:47:02.237: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:47:03.238: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:49:27.607: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:49:29.610: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:49:31.602: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:49:33.610: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:49:36.043: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:49:39.168: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:49:42.230: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:49:43.231: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:52:07.652: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:52:09.655: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:52:11.527: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:52:13.540: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:52:16.109: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:52:19.255: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:52:22.233: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:52:23.235: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:54:47.247: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:54:49.255: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:54:51.536: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:54:53.539: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:54:56.171: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:54:59.374: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:55:02.436: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:55:03.438: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:57:27.890: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:57:29.898: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:57:31.655: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:57:33.663: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:57:36.211: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:57:39.341: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:57:42.398: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:57:43.399: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:00:37.853: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:00:39.856: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:00:41.769: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:00:43.783: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:00:56.288: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:00:59.418: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:01:02.396: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:01:03.397: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:03:27.409: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:03:29.417: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:03:31.651: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:03:33.659: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:03:36.333: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:03:39.458: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:03:42.478: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:03:43.479: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:06:08.005: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:06:10.014: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:06:11.891: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:06:13.899: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:06:16.373: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:06:19.493: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:06:22.566: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:06:23.567: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:08:49.472: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:08:50.473: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:09:02.611: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:09:03.613: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:11:26.555: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:11:28.563: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:11:30.404: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:11:32.406: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:11:36.480: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:11:39.610: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:11:42.589: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:11:43.590: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:14:07.686: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:14:09.694: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:14:11.964: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:14:13.972: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:14:16.526: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:14:19.693: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:14:22.702: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:14:23.704: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:16:48.172: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:16:50.175: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:16:52.010: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:16:54.013: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:16:56.571: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:16:59.733: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:17:02.832: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:17:03.833: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:19:28.239: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:19:30.247: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:19:32.071: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:19:34.079: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:19:36.633: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:19:39.758: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:19:42.820: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:19:43.821: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:22:08.247: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:22:10.256: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:22:12.043: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:22:14.052: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:22:16.726: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:22:19.814: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:22:22.792: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:22:23.793: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:24:47.842: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:24:49.850: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:24:53.442: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:24:55.450: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:24:56.761: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:24:59.886: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:25:02.869: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:25:03.870: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:27:26.677: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:27:28.685: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:27:30.918: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:27:32.926: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:27:36.796: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:27:39.926: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:27:42.946: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:27:43.947: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:30:08.085: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:30:09.092: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:30:11.147: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:30:14.414: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:30:16.847: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:30:17.853: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:30:22.944: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:30:23.946: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:31:14.888: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 19 09:31:15.889: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Mar 19 09:31:28.829: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Mar 19 09:31:29.830: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 19 09:32:48.052: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:32:50.055: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:32:52.247: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:32:54.255: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:32:56.887: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:33:00.012: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:33:03.110: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:33:04.112: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:35:28.486: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:35:30.494: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:35:32.371: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:35:34.379: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:35:36.932: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:35:40.057: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:35:43.035: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:35:44.037: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:38:08.060: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:38:10.062: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:38:12.254: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:38:14.262: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:38:16.973: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:38:20.103: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:38:23.123: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:38:24.124: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:40:48.205: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:40:50.213: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:40:53.768: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:40:55.776: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:40:57.050: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:41:00.175: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:41:03.273: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:41:04.275: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:41:47.646: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 19 09:41:49.649: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 19 09:41:52.443: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 19 09:41:54.451: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 19 09:43:26.929: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:43:28.937: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:43:31.129: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:43:33.137: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:43:37.085: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:43:40.215: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:43:43.272: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:43:44.279: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:46:08.652: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:46:10.661: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:46:12.527: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:46:14.535: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:46:17.136: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:46:20.297: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 09:46:23.317: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 09:46:24.319: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
